Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2021-11-20 20:31:23,53572,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-11-20 20:31:23,53572,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-11-20 12:54:11,53565,S2R00247,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-20 04:17:52,53565,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,336:2,Engine,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2021-11-18 06:05:02,53542,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2021-11-17 10:35:01,53525,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-11-17 10:35:01,53525,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-16 21:20:20,53512,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2021-11-16 10:47:14,53505,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-11-16 10:47:14,53505,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-16 09:49:34,53504,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-16 08:39:50,53503,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,336:2,Engine,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2021-11-16 05:20:26,53502,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-11-16 04:46:28,53501,S2R00247,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-16 01:05:55,53501,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-11-15 21:04:14,53500,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2021-11-15 21:04:14,53500,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-15 19:18:17,53498,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-11-15 18:16:15,53498,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2021-11-15 18:16:15,53498,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2021-11-15 10:07:00,53495,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-11-15 10:06:59,53495,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-15 07:26:35,53493,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-15 06:25:42,53492,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2021-11-15 03:05:28,53491,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-11-15 03:05:27,53491,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-11-14 06:23:10,53474,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,336:2,Engine,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2021-11-13 23:02:02,53474,S2R00247,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-13 21:12:58,53474,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-13 05:57:23,53459,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-13 04:43:44,53457,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-13 02:29:21,53455,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-13 01:25:06,53454,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-13 00:23:50,53453,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-12 23:13:29,53452,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-12 22:02:35,53451,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-11 13:27:25,53438,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-11-10 18:45:02,53432,S2R00247,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-10 16:06:49,53431,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-11-03 12:36:28,53311,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-10-30 13:05:33,53306,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2021-10-30 13:05:33,53306,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-10-30 05:59:22,53303,S2R00247,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-30 03:46:21,53302,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-10-27 08:32:50,53248,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,336:2,Engine,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2021-10-27 06:12:03,53247,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-10-25 07:13:08,53215,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-10-24 20:22:32,53208,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-10-21 15:37:22,53175,S2R00247,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-21 14:49:30,53174,S2R00247,Parcel do Manoel Luis
Low,Event,95:1,Engine,Fuel Filter Restriction Warning,2021-10-21 14:08:20,53174,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-10-19 08:03:04,53143,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-10-19 01:59:24,53140,S2R00247,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-18 22:42:09,53140,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,336:2,Engine,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2021-10-17 01:26:25,53130,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-10-17 01:09:31,53130,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-10-17 01:03:27,53130,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-10-16 20:17:43,53127,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,336:2,Engine,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2021-10-16 20:04:01,53127,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-10-15 17:46:17,53109,S2R00247,Parcel do Manoel Luis
High,Event,225:3,Engine,Engine Overcrank,2021-10-15 17:28:25,53109,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-10-14 17:10:02,53092,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,336:2,Engine,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2021-10-12 23:00:45,53092,S2R00247,Parcel do Manoel Luis
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2021-10-10 11:24:18,53032,S2R00247,Parcel do Manoel Luis
Medium,Event,9:2,Engine,High Altitude Derate,2021-10-05 10:08:27,52946,S2R00247,Parcel do Manoel Luis
Medium,Event,9:2,Engine,High Altitude Derate,2021-10-05 02:59:54,52939,S2R00247,Parcel do Manoel Luis
Low,Diagnostic,336:2,Engine,"Engine Control Switch:Erratic, Intermittent, or Incorrect",2021-10-03 11:34:49,52911,S2R00247,Parcel do Manoel Luis
Low,Event,173:1,Engine,High Exhaust Temperature Warning,2021-10-02 14:34:24,52892,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-10-02 14:02:55,52891,S2R00247,Parcel do Manoel Luis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-02 13:35:48,52891,S2R00247,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-10-02 05:38:24,52883,S2R00247,Parcel do Manoel Luis
Medium,Event,31:2,Engine,Air Filter Restriction Derate,2021-10-02 05:28:35,52883,S2R00247,Parcel do Manoel Luis
