Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2021-12-13 15:43:16,59095,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,542:2,Engine,"Engine Oil Pressure Sensor - Before Oil Filter:Erratic, Intermittent, or Incorrect",2021-12-11 12:51:26,59093,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,100:2,Engine,"Engine Oil Pressure Sensor:Erratic, Intermittent, or Incorrect",2021-12-11 12:51:25,59093,S2R00223,Parcel do Manoel Luis
Low,Event,38:1,Engine,Low Engine Coolant Temperature Warning,2021-12-08 11:01:44,59069,S2R00223,Parcel do Manoel Luis
Medium,Event,31:2,Engine,Air Filter Restriction Derate,2021-12-08 10:52:09,59069,S2R00223,Parcel do Manoel Luis
Low,Event,272:1,Engine,Inlet Air Restriction Warning,2021-12-08 10:52:08,59069,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-08 09:25:00,59069,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-08 08:13:29,59068,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-08 07:25:14,59067,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-08 06:22:53,59066,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-08 02:49:33,59062,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-08 01:49:20,59061,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-08 00:47:48,59060,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-07 23:47:24,59059,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-07 22:45:14,59058,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-07 20:58:07,59056,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-07 19:42:47,59055,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-07 18:07:57,59053,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-07 16:02:55,59051,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-07 15:00:53,59050,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-07 13:44:49,59049,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-07 12:38:21,59048,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-07 08:47:36,59044,S2R00223,Parcel do Manoel Luis
Low,Event,272:1,Engine,Inlet Air Restriction Warning,2021-12-07 07:42:25,59043,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-07 01:38:19,59043,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,276:3,Engine,Left Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-06 23:24:27,59043,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-06 15:37:50,59035,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-06 14:16:22,59034,S2R00223,Parcel do Manoel Luis
Low,Event,272:1,Engine,Inlet Air Restriction Warning,2021-12-06 13:59:34,59034,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-03 06:25:14,59033,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-03 04:56:04,59031,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-03 03:53:00,59030,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-03 01:49:54,59028,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-03 00:34:44,59027,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-02 23:31:25,59026,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-02 22:26:12,59025,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-02 21:07:28,59024,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-02 12:37:02,59015,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-02 07:38:21,59010,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-02 06:21:09,59009,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-02 05:07:29,59008,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-02 04:05:46,59006,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-02 04:03:50,59006,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-02 02:19:38,59005,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-02 01:19:34,59004,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-01 23:40:33,59002,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-01 22:24:23,59001,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-01 19:52:58,58998,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-01 17:39:35,58996,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-01 16:37:18,58995,S2R00223,Parcel do Manoel Luis
Low,Diagnostic,275:4,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Below Normal,2021-12-01 15:35:51,58994,S2R00223,Parcel do Manoel Luis
