Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-07 06:24:44,53036,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-04 13:18:08,52972,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-02 02:01:54,52920,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-30 03:04:43,52852,TTG00232,Ilha da Trindade
Low,Event,48:1,Engine #5,Backup ECM Took Control,2021-10-29 08:22:31,52839,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-28 17:21:44,52839,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-28 09:35:58,52837,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-23 08:12:57,52716,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-22 16:35:39,52702,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-12 04:34:18,52458,TTG00232,Ilha da Trindade
Medium,Diagnostic,342:8,Engine #5,"Secondary Engine Speed Sensor:Abnormal Frequency, Pulse Width, or Period",2021-10-11 17:12:13,52458,TTG00232,Ilha da Trindade
Low,Event,48:1,Engine #5,Backup ECM Took Control,2021-10-08 09:20:37,52458,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-07 09:19:11,52457,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-06 23:42:07,52449,TTG00232,Ilha da Trindade
Medium,Diagnostic,276:3,Engine #5,Left Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-10-06 21:29:21,50158,TTG00232,Ilha da Trindade
Medium,Diagnostic,542:3,Engine #5,Engine Oil Pressure Sensor - Before Oil Filter:Voltage Above Normal,2021-10-06 21:29:21,50158,TTG00232,Ilha da Trindade
Medium,Diagnostic,273:3,Engine #5,Turbocharger Outlet Pressure Sensor:Voltage Above Normal,2021-10-06 21:29:21,50158,TTG00232,Ilha da Trindade
Medium,Diagnostic,279:3,Engine #5,Aftercooler Coolant Temperature Sensor (Front):Voltage Above Normal,2021-10-06 21:29:21,50158,TTG00232,Ilha da Trindade
Medium,Diagnostic,275:3,Engine #5,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-10-06 21:29:21,50158,TTG00232,Ilha da Trindade
Medium,Diagnostic,289:3,Engine #5,Fuel Pressure Sensor - Before Fuel Filter:Voltage Above Normal,2021-10-06 21:29:21,50158,TTG00232,Ilha da Trindade
Medium,Diagnostic,101:3,Engine #5,Crankcase Air Pressure Sensor:Voltage Above Normal,2021-10-06 21:29:21,50158,TTG00232,Ilha da Trindade
Low,Event,48:1,Engine #5,Backup ECM Took Control,2021-10-06 20:32:57,52449,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-06 20:02:01,52448,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-05 18:25:40,52428,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-04 20:34:08,52407,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-02 15:16:51,52363,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-02 10:59:43,52362,TTG00232,Ilha da Trindade
