Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Low,Diagnostic,828:8,Engine,"Right Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-26 05:22:13,9028,SLM00574,Fernando de Noronha
Medium,Diagnostic,263:4,Engine,Digital Sensor Power Supply (8V Or 12V):Voltage Below Normal,2022-02-26 05:22:11,9028,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-26 03:20:01,9028,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-02-25 17:57:24,9026,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-22 15:26:50,9025,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-02-21 22:55:25,9025,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-02-20 16:00:55,9024,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-02-19 05:41:42,9024,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-19 04:52:43,9024,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-02-18 18:19:48,9021,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-02-18 11:59:34,9021,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-02-12 18:17:28,9015,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-11 09:51:47,9013,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-02-11 07:28:02,9012,SLM00574,Fernando de Noronha
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2022-02-09 18:15:16,8992,SLM00574,Fernando de Noronha
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2022-02-09 18:15:15,8992,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-07 16:22:43,8992,SLM00574,Fernando de Noronha
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2022-02-07 07:15:16,8992,SLM00574,Fernando de Noronha
Low,Event,272:1,Engine,Inlet Air Restriction Warning,2022-02-07 02:58:59,8987,SLM00574,Fernando de Noronha
Medium,Event,31:2,Engine,Air Filter Restriction Derate,2022-02-07 02:58:59,8987,SLM00574,Fernando de Noronha
Low,Event,100:1,Engine,Low Engine Oil Pressure Warning,2022-02-07 00:28:02,8985,SLM00574,Fernando de Noronha
Low,Diagnostic,827:8,Engine,"Left Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-06 23:38:12,8984,SLM00574,Fernando de Noronha
Low,Diagnostic,828:8,Engine,"Right Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-06 23:38:12,8984,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-06 22:53:29,8984,SLM00574,Fernando de Noronha
Low,Diagnostic,289:2,Engine,"Fuel Pressure Sensor - Before Fuel Filter:Erratic, Intermittent, or Incorrect",2022-02-06 21:44:38,8983,SLM00574,Fernando de Noronha
Low,Diagnostic,94:2,Engine,"Fuel Delivery Pressure Sensor:Erratic, Intermittent, or Incorrect",2022-02-06 21:44:38,8983,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-06 21:43:04,8983,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-02-06 05:39:14,8983,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-02-06 01:17:12,8978,SLM00574,Fernando de Noronha
Low,Event,272:1,Engine,Inlet Air Restriction Warning,2022-02-05 23:13:32,8976,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-02-05 22:28:18,8975,SLM00574,Fernando de Noronha
Low,Event,272:1,Engine,Inlet Air Restriction Warning,2022-02-05 19:11:44,8974,SLM00574,Fernando de Noronha
Medium,Event,21:2,Engine,High Exhaust Temperature Derate,2022-02-05 15:31:53,8973,SLM00574,Fernando de Noronha
Low,Event,173:1,Engine,High Exhaust Temperature Warning,2022-02-05 15:31:52,8973,SLM00574,Fernando de Noronha
Low,Event,272:1,Engine,Inlet Air Restriction Warning,2022-02-05 15:31:08,8973,SLM00574,Fernando de Noronha
Medium,Diagnostic,91:8,Engine,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-04 23:31:21,8961,SLM00574,Fernando de Noronha
High,Event,225:3,Engine,Engine Overcrank,2022-02-04 23:26:16,8961,SLM00574,Fernando de Noronha
Medium,Diagnostic,263:4,Engine,Digital Sensor Power Supply (8V Or 12V):Voltage Below Normal,2022-02-04 23:23:01,8961,SLM00574,Fernando de Noronha
Low,Diagnostic,828:8,Engine,"Right Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-04 23:22:45,8961,SLM00574,Fernando de Noronha
Low,Diagnostic,827:8,Engine,"Left Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-04 23:22:45,8961,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-04 20:49:47,8961,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-03 13:39:40,8946,SLM00574,Fernando de Noronha
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2022-02-03 13:37:50,8946,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-02-02 14:56:55,8938,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-01-28 20:54:04,8922,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-01-28 19:51:44,8921,SLM00574,Fernando de Noronha
Low,Event,99:1,Engine,Engine Oil Filter Restriction Warning,2022-01-28 15:58:03,8917,SLM00574,Fernando de Noronha
Low,Diagnostic,828:8,Engine,"Right Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2022-01-25 06:46:21,8898,SLM00574,Fernando de Noronha
Low,Diagnostic,827:8,Engine,"Left Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2022-01-25 06:46:21,8898,SLM00574,Fernando de Noronha
Medium,Diagnostic,263:4,Engine,Digital Sensor Power Supply (8V Or 12V):Voltage Below Normal,2022-01-25 06:46:19,8898,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-25 05:58:57,8898,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-25 04:38:37,8897,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-25 00:58:49,8895,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-24 23:21:08,8894,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-24 21:40:20,8892,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-24 20:29:51,8891,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-24 18:22:10,8889,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-24 16:37:43,8887,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-24 15:29:33,8886,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-24 14:08:02,8885,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-24 10:06:37,8881,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-24 05:24:49,8879,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2022-01-22 11:56:12,8869,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-10 08:28:24,8833,SLM00574,Fernando de Noronha
Medium,Diagnostic,91:8,Engine,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-14 16:41:57,8832,SLM00574,Fernando de Noronha
Low,Diagnostic,2738:3,Engine,Turbocharger #1 Compressor Inlet Pressure Sensor:Voltage Above Normal,2021-12-14 14:30:43,8832,SLM00574,Fernando de Noronha
Low,Diagnostic,2739:3,Engine,Turbocharger #2 Compressor Inlet Pressure Sensor:Voltage Above Normal,2021-12-14 14:27:52,8832,SLM00574,Fernando de Noronha
Low,Diagnostic,101:3,Engine,Crankcase Air Pressure Sensor:Voltage Above Normal,2021-12-14 14:24:55,8832,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2021-12-13 12:34:54,8832,SLM00574,Fernando de Noronha
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2021-12-13 05:44:13,8829,SLM00574,Fernando de Noronha
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2021-12-13 04:18:52,8828,SLM00574,Fernando de Noronha
Medium,Diagnostic,263:4,Engine,Digital Sensor Power Supply (8V Or 12V):Voltage Below Normal,2021-12-02 09:36:03,8827,SLM00574,Fernando de Noronha
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2021-12-02 08:28:01,8827,SLM00574,Fernando de Noronha
Low,Diagnostic,827:8,Engine,"Left Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-02 07:33:28,8826,SLM00574,Fernando de Noronha
Low,Diagnostic,828:8,Engine,"Right Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-02 07:33:26,8826,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-02 03:32:29,8826,SLM00574,Fernando de Noronha
High,Event,13:3,Engine,High Crankcase Pressure Shutdown,2021-12-02 03:30:44,8826,SLM00574,Fernando de Noronha
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2021-11-29 19:32:20,8825,SLM00574,Fernando de Noronha
Low,Event,101:1,Engine,High Crankcase Pressure Warning,2021-11-24 09:59:14,8824,SLM00574,Fernando de Noronha
Low,Diagnostic,827:8,Engine,"Left Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2021-11-17 14:57:10,8823,SLM00574,Fernando de Noronha
Low,Diagnostic,828:8,Engine,"Right Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2021-11-17 14:57:09,8823,SLM00574,Fernando de Noronha
Medium,Diagnostic,263:4,Engine,Digital Sensor Power Supply (8V Or 12V):Voltage Below Normal,2021-11-17 14:57:07,8823,SLM00574,Fernando de Noronha
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-17 11:58:45,8823,SLM00574,Fernando de Noronha
Low,Event,2143:1,Engine,Low Engine Coolant Level,2021-10-27 18:26:39,8823,SLM00574,Fernando de Noronha
